"","scientificName","countryCode","year"
"17909","Capsicum L.","BR",2011
"17910","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2015
"17911","Capsicum L.","BR",2006
"17912","Capsicum flexuosum Sendtn.","BR",2006
"17913","Capsicum baccatum var. baccatum","BR",2003
"17914","Capsicum flexuosum Sendtn.","BR",2003
"17915","Capsicum recurvatum Witasek","BR",2003
"17916","Capsicum flexuosum Sendtn.","BR",1985
"17917","Capsicum flexuosum Sendtn.","BR",1985
"17918","Capsicum flexuosum Sendtn.","BR",1985
"17919","Capsicum recurvatum Witasek","BR",1985
"17920","Capsicum flexuosum Sendtn.","BR",1985
"17921","Capsicum flexuosum Sendtn.","BR",1985
"17922","Capsicum recurvatum Witasek","BR",1985
"17923","Capsicum flexuosum Sendtn.","BR",1985
"17924","Capsicum flexuosum Sendtn.","BR",1985
"17925","Capsicum pereirae Barboza & Bianch.","BR",2004
"17926","Capsicum schottianum Sendtn.","BR",2001
"17927","Capsicum baccatum L.","BR",2010
"17928","Capsicum flexuosum Sendtn.","BR",2006
"17929","Capsicum longidentatum Agra & Barboza","BR",2007
"17930","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",2008
"17931","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","BR",2008
"17932","Capsicum flexuosum Sendtn.","BR",2007
"17933","Capsicum flexuosum Sendtn.","BR",2007
"17934","Capsicum flexuosum Sendtn.","BR",2006
"17935","Capsicum flexuosum Sendtn.","BR",2005
"17936","Capsicum flexuosum Sendtn.","BR",2005
"17937","Capsicum flexuosum Sendtn.","BR",2005
"17938","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",2002
"17939","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",2000
"17940","Capsicum caatingae Barboza & Agra","BR",2004
"17941","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",2003
"17942","Capsicum L.","BR",1998
"17943","Capsicum L.","BR",1998
"17944","Capsicum L.","BR",1998
"17945","Capsicum L.","BR",1990
"17946","Capsicum L.","BR",1990
"17947","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","BR",1990
"17948","Capsicum chinense Jacq.","BR",1990
"17949","Capsicum chinense Jacq.","BR",2001
"17950","Capsicum chinense Jacq.","BR",2001
"17951","Capsicum frutescens L.","BR",2001
"17952","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",2001
"17953","Capsicum frutescens L.","BR",2000
"17954","Capsicum chinense Jacq.","BR",2000
"17955","Capsicum pereirae Barboza & Bianch.","BR",1999
"17956","Capsicum pereirae Barboza & Bianch.","BR",1999
"17957","Capsicum L.","BR",1999
"17958","Capsicum L.","BR",1999
"17959","Capsicum villosum Sendtn.","BR",1999
"17960","Capsicum caatingae Barboza & Agra","BR",1999
"17961","Capsicum L.","BR",1999
"17962","Capsicum L.","BR",1999
"17963","Capsicum L.","BR",1999
"17964","Capsicum schottianum Sendtn.","BR",1999
"17965","Capsicum cornutum (Hiern) Hunz.","BR",1999
"17966","Capsicum L.","BR",1999
"17967","Capsicum flexuosum Sendtn.","BR",1999
"17968","Capsicum villosum Sendtn.","BR",1999
"17969","Capsicum flexuosum Sendtn.","BR",1999
"17970","Capsicum L.","BR",1999
"17971","Capsicum schottianum Sendtn.","BR",1999
"17972","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1999
"17973","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1999
"17974","Capsicum flexuosum Sendtn.","BR",1999
"17975","Capsicum L.","BR",1999
"17976","Capsicum L.","BR",1999
"17977","Capsicum campylopodium Sendtn.","BR",1999
"17978","Capsicum campylopodium Sendtn.","BR",1999
"17979","Capsicum schottianum Sendtn.","BR",1999
"17980","Capsicum L.","BR",1999
"17981","Capsicum cornutum (Hiern) Hunz.","BR",1999
"17982","Capsicum cornutum (Hiern) Hunz.","BR",1999
"17983","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1999
"17984","Capsicum L.","BR",1999
"17985","Capsicum L.","BR",1999
"17986","Capsicum friburgense Bianch. & Barboza","BR",1999
"17987","Capsicum villosum Sendtn.","BR",1999
"17988","Capsicum villosum Sendtn.","BR",1999
"17989","Capsicum schottianum Sendtn.","BR",1999
"17990","Capsicum schottianum Sendtn.","BR",1999
"17991","Capsicum hunzikerianum Barboza & Bianch.","BR",1999
"17992","Capsicum schottianum Sendtn.","BR",1999
"17993","Capsicum frutescens L.","BR",1997
"17994","Capsicum mirabile Mart.","BR",1989
"17995","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1989
"17996","Capsicum frutescens L.","BR",1996
"17997","Capsicum chinense Jacq.","BR",1990
"17998","Capsicum frutescens L.","BR",1990
"17999","Capsicum frutescens L.","BR",1990
"18000","Capsicum chinense Jacq.","BR",1990
"18001","Capsicum frutescens L.","BR",1990
"18002","Capsicum chinense Jacq.","BR",1990
"18003","Capsicum chinense Jacq.","BR",1990
"18004","Capsicum chinense Jacq.","BR",1990
"18005","Capsicum chinense Jacq.","BR",1990
"18006","Capsicum chinense Jacq.","BR",1990
"18007","Capsicum chinense Jacq.","BR",1990
"18008","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",1990
"18009","Capsicum frutescens L.","BR",1990
"18010","Capsicum frutescens L.","BR",1990
"18011","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1993
"18012","Capsicum flexuosum Sendtn.","BR",1989
"18013","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1991
"18014","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1991
"18015","Capsicum frutescens L.","BR",1991
"18016","Capsicum chinense Jacq.","BR",1988
"18017","Capsicum chinense Jacq.","BR",1988
"18018","Capsicum frutescens L.","BR",1988
"18019","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",1988
"18020","Capsicum chinense Jacq.","BR",1983
"18021","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1986
"18022","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1983
"18023","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1983
"18024","Capsicum campylopodium Sendtn.","BR",1986
"18025","Capsicum pereirae Barboza & Bianch.","BR",1986
"18026","Capsicum campylopodium Sendtn.","BR",1986
"18027","Capsicum campylopodium Sendtn.","BR",1986
"18028","Capsicum mirabile Mart.","BR",1986
"18029","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18030","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18031","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1986
"18032","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18033","Capsicum pereirae Barboza & Bianch.","BR",1986
"18034","Capsicum campylopodium Sendtn.","BR",1986
"18035","Capsicum L.","BR",1986
"18036","Capsicum L.","BR",1986
"18037","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1986
"18038","Capsicum campylopodium Sendtn.","BR",1986
"18039","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18040","Capsicum L.","BR",1986
"18041","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18042","Capsicum campylopodium Sendtn.","BR",1986
"18043","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18044","Capsicum L.","BR",1986
"18045","Capsicum villosum var. muticum Sendtn.","BR",1986
"18046","Capsicum campylopodium Sendtn.","BR",1986
"18047","Capsicum mirabile Mart.","BR",1986
"18048","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18049","Capsicum L.","BR",1986
"18050","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1986
"18051","Capsicum schottianum Sendtn.","BR",1986
"18052","Capsicum villosum Sendtn.","BR",1986
"18053","Capsicum L.","BR",1986
"18054","Capsicum villosum Sendtn.","BR",1986
"18055","Capsicum schottianum Sendtn.","BR",1986
"18056","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18057","Capsicum schottianum Sendtn.","BR",1986
"18058","Capsicum villosum var. muticum Sendtn.","BR",1986
"18059","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18060","Capsicum L.","BR",1986
"18061","Capsicum campylopodium Sendtn.","BR",1986
"18062","Capsicum schottianum Sendtn.","BR",1986
"18063","Capsicum L.","BR",1986
"18064","Capsicum friburgense Bianch. & Barboza","BR",1986
"18065","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1986
"18066","Capsicum villosum Sendtn.","BR",1986
"18067","Capsicum L.","BR",1986
"18068","Capsicum villosum var. muticum Sendtn.","BR",1986
"18069","Capsicum villosum Sendtn.","BR",1986
"18070","Capsicum schottianum Sendtn.","BR",1986
"18071","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18072","Capsicum villosum Sendtn.","BR",1986
"18073","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1986
"18074","Capsicum L.","BR",1986
"18075","Capsicum L.","BR",1986
"18076","Capsicum L.","BR",1986
"18077","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18078","Capsicum villosum Sendtn.","BR",1986
"18079","Capsicum schottianum Sendtn.","BR",1986
"18080","Capsicum schottianum Sendtn.","BR",1986
"18081","Capsicum L.","BR",1986
"18082","Capsicum L.","BR",1986
"18083","Capsicum villosum Sendtn.","BR",1986
"18084","Capsicum L.","BR",1986
"18085","Capsicum L.","BR",1986
"18086","Capsicum cornutum (Hiern) Hunz.","BR",1986
"18087","Capsicum L.","BR",1986
"18088","Capsicum L.","BR",1986
"18089","Capsicum schottianum Sendtn.","BR",1986
"18090","Capsicum L.","BR",1986
"18091","Capsicum L.","BR",1986
"18092","Capsicum schottianum Sendtn.","BR",1986
"18093","Capsicum L.","BR",1986
"18094","Capsicum L.","BR",1986
"18095","Capsicum L.","BR",1986
"18096","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1985
"18097","Capsicum flexuosum Sendtn.","BR",1985
"18098","Capsicum flexuosum Sendtn.","BR",1985
"18099","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",1985
"18100","Capsicum flexuosum Sendtn.","BR",1985
"18101","Capsicum flexuosum Sendtn.","BR",1985
"18102","Capsicum flexuosum Sendtn.","BR",1985
"18103","Capsicum baccatum L.","BR",1985
"18104","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",1985
"18105","Capsicum L.","BR",1985
"18106","Capsicum flexuosum Sendtn.","BR",1985
"18107","Capsicum recurvatum Witasek","BR",1985
"18108","Capsicum flexuosum Sendtn.","BR",1985
"18109","Capsicum flexuosum Sendtn.","BR",1985
"18110","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1985
"18111","Capsicum recurvatum Witasek","BR",1985
"18112","Capsicum flexuosum Sendtn.","BR",1985
"18113","Capsicum flexuosum Sendtn.","BR",1985
"18114","Capsicum recurvatum Witasek","BR",1985
"18115","Capsicum cornutum (Hiern) Hunz.","BR",1985
"18116","Capsicum flexuosum Sendtn.","BR",1985
"18117","Capsicum recurvatum Witasek","BR",1985
"18118","Capsicum flexuosum Sendtn.","BR",1985
"18119","Capsicum recurvatum Witasek","BR",1985
"18120","Capsicum flexuosum Sendtn.","BR",1985
"18121","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",1985
"18122","Capsicum baccatum var. praetermissum (Heiser & Sm.) Hunz.","BR",1985
"18123","Capsicum flexuosum Sendtn.","BR",1985
"18124","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","BR",1983
"18125","Capsicum caatingae Barboza & Agra","BR",2014
"18126","Capsicum caatingae Barboza & Agra","BR",2014
"18127","Capsicum pereirae Barboza & Bianch.","BR",2013
"18128","Capsicum caatingae Barboza & Agra","BR",2013
"18129","Capsicum caatingae Barboza & Agra","BR",2013
"18130","Capsicum caatingae Barboza & Agra","BR",2013
"18131","Capsicum caatingae Barboza & Agra","BR",2013
"18132","Capsicum caatingae Barboza & Agra","BR",2013
"18133","Capsicum caatingae Barboza & Agra","BR",2012
"18134","Capsicum caatingae Barboza & Agra","BR",2012
"18135","Capsicum caatingae Barboza & Agra","BR",2012
"18136","Capsicum caatingae Barboza & Agra","BR",2013
"18137","Capsicum parvifolium Sendtn.","BR",2011
"18138","Capsicum longidentatum Agra & Barboza","BR",2011
"18139","Capsicum parvifolium Sendtn.","BR",2014
"18140","Capsicum flexuosum Sendtn.","BR",2010
"18141","Capsicum longidentatum Agra & Barboza","BR",2009
"18142","Capsicum longidentatum Agra & Barboza","BR",2009
"18143","Capsicum parvifolium Sendtn.","BR",2009
"18144","Capsicum longidentatum Agra & Barboza","BR",2009
"18145","Capsicum caatingae Barboza & Agra","BR",2009
"18146","Capsicum caatingae Barboza & Agra","BR",2009
"18147","Capsicum longidentatum Agra & Barboza","BR",2007
"18148","Capsicum caatingae Barboza & Agra","BR",2008
"18149","Capsicum L.","BR",2008
"18150","Capsicum baccatum var. baccatum","BR",2008
"18151","Capsicum L.","BR",2008
"18152","Capsicum caatingae Barboza & Agra","BR",2008
"18153","Capsicum longidentatum Agra & Barboza","BR",2007
"18154","Capsicum parvifolium Sendtn.","BR",2007
"18155","Capsicum caatingae Barboza & Agra","BR",2007
"18156","Capsicum longidentatum Agra & Barboza","BR",2007
"18157","Capsicum parvifolium Sendtn.","BR",2007
"18158","Capsicum longidentatum Agra & Barboza","BR",2007
"18159","Capsicum L.","BR",2007
"18160","Capsicum parvifolium Sendtn.","BR",2007
"18161","Capsicum pereirae Barboza & Bianch.","BR",2006
"18162","Capsicum longidentatum Agra & Barboza","BR",2006
"18163","Capsicum caatingae Barboza & Agra","BR",2006
"18164","Capsicum longidentatum Agra & Barboza","BR",2006
"18165","Capsicum caatingae Barboza & Agra","BR",2006
"18166","Capsicum caatingae Barboza & Agra","BR",2006
"18167","Capsicum caatingae Barboza & Agra","BR",2006
"18168","Capsicum caatingae Barboza & Agra","BR",2006
"18169","Capsicum longidentatum Agra & Barboza","BR",2006
"18170","Capsicum caatingae Barboza & Agra","BR",2006
"18171","Capsicum caatingae Barboza & Agra","BR",2005
"18172","Capsicum caatingae Barboza & Agra","BR",2005
"18173","Capsicum caatingae Barboza & Agra","BR",2005
"18174","Capsicum caatingae Barboza & Agra","BR",2005
"18175","Capsicum caatingae Barboza & Agra","BR",2005
"18176","Capsicum caatingae Barboza & Agra","BR",2005
"18177","Capsicum caatingae Barboza & Agra","BR",2004
"18178","Capsicum caatingae Barboza & Agra","BR",2004
"18179","Capsicum caatingae Barboza & Agra","BR",2004
"18180","Capsicum parvifolium Sendtn.","BR",2003
"18181","Capsicum caatingae Barboza & Agra","BR",2003
"18182","Capsicum baccatum var. baccatum","BR",2003
"18183","Capsicum praetermissum Heiser & P.G.Sm.","BR",2003
"18184","Capsicum caatingae Barboza & Agra","BR",2003
"18185","Capsicum L.","BR",2003
"18186","Capsicum annuum L.","BR",2002
"18187","Capsicum parvifolium Sendtn.","BR",2001
"18188","Capsicum frutescens L.","BR",2001
"18189","Capsicum baccatum var. baccatum","BR",2000
"18190","Capsicum caatingae Barboza & Agra","BR",1997
"18191","Capsicum longidentatum Agra & Barboza","BR",1997
"18192","Capsicum caatingae Barboza & Agra","BR",1996
"18193","Capsicum longidentatum Agra & Barboza","BR",1996
"18194","Capsicum caatingae Barboza & Agra","BR",1985
"18195","Capsicum caatingae Barboza & Agra","BR",1987
"18196","Capsicum caatingae Barboza & Agra","BR",1985
"18197","Capsicum caatingae Barboza & Agra","BR",1984
"18198","Capsicum caatingae Barboza & Agra","BR",1980
"18199","Capsicum caatingae Barboza & Agra","BR",1980
"18200","Capsicum caatingae Barboza & Agra","BR",1980
"18201","Capsicum frutescens L.","BR",1980
"18202","Capsicum caatingae Barboza & Agra","BR",1980
"18203","Capsicum caatingae Barboza & Agra","BR",1980
"18204","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","BR",1987
"18205","Capsicum baccatum L.","BR",2013
"18206","Capsicum frutescens L.","BR",2013
"18207","Capsicum frutescens L.","BR",2007
"18208","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","US",2015
"18209","Capsicum frutescens L.","CK",1969
"18210","Capsicum odoriferum Vell.","BR",1987
"18211","Capsicum L.","BR",1987
"18212","Capsicum annuum L.","BR",1987
"18213","Capsicum flexuosum Sendtn.","BR",1988
"18214","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",1990
"18215","Capsicum frutescens L.","BR",1990
"18216","Capsicum chinense Jacq.","BR",1990
"18217","Capsicum chinense Jacq.","BR",1990
"18218","Capsicum chinense Jacq.","BR",1990
"18219","Capsicum frutescens L.","BR",1990
"18220","Capsicum chinense Jacq.","BR",1990
"18221","Capsicum frutescens L.","BR",1990
"18222","Capsicum frutescens L.","BR",1990
"18223","Capsicum flexuosum Sendtn.","BR",1985
"18224","Capsicum baccatum L.","BR",1985
"18225","Capsicum chinense Jacq.","BR",2010
"18226","Capsicum chinense Jacq.","BR",2010
"18227","Capsicum chinense Jacq.","BR",2010
"18228","Capsicum chinense Jacq.","BR",2010
"18229","Capsicum chinense Jacq.","BR",2010
"18230","Capsicum chinense Jacq.","BR",2010
"18231","Capsicum chinense Jacq.","BR",2010
"18232","Capsicum chinense Jacq.","BR",2010
"18233","Capsicum chinense Jacq.","BR",2010
"18234","Capsicum chinense Jacq.","BR",2010
"18235","Capsicum chinense Jacq.","BR",2010
"18236","Capsicum chinense Jacq.","BR",2010
"18237","Capsicum chinense Jacq.","BR",2010
"18238","Capsicum chinense Jacq.","BR",2010
"18239","Capsicum chinense Jacq.","BR",2010
"18240","Capsicum chinense Jacq.","BR",2010
"18241","Capsicum chinense Jacq.","BR",2010
"18242","Capsicum chinense Jacq.","BR",2010
"18243","Capsicum chinense Jacq.","BR",2010
"18244","Capsicum chinense Jacq.","BR",2010
"18245","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"18246","Capsicum chinense Jacq.","BR",2010
"18247","Capsicum chinense Jacq.","BR",2010
"18248","Capsicum chinense Jacq.","BR",2010
"18249","Capsicum chinense Jacq.","BR",2010
"18250","Capsicum chinense Jacq.","BR",2010
"18251","Capsicum chinense Jacq.","BR",2010
"18252","Capsicum chinense Jacq.","BR",2010
"18253","Capsicum chinense Jacq.","BR",2010
"18254","Capsicum chinense Jacq.","BR",2010
"18255","Capsicum chinense Jacq.","BR",2010
"18256","Capsicum chinense Jacq.","BR",2010
"18257","Capsicum chinense Jacq.","BR",2010
"18258","Capsicum chinense Jacq.","BR",2010
"18259","Capsicum chinense Jacq.","BR",2010
"18260","Capsicum chinense Jacq.","BR",2010
"18261","Capsicum chinense Jacq.","BR",2010
"18262","Capsicum chinense Jacq.","BR",2010
"18263","Capsicum chinense Jacq.","BR",2010
"18264","Capsicum chinense Jacq.","BR",2010
"18265","Capsicum chinense Jacq.","BR",2010
"18266","Capsicum chinense Jacq.","BR",2010
"18267","Capsicum chinense Jacq.","BR",2010
"18268","Capsicum chinense Jacq.","BR",2010
"18269","Capsicum chinense Jacq.","BR",2010
"18270","Capsicum chinense Jacq.","BR",2010
"18271","Capsicum chinense Jacq.","BR",2010
"18272","Capsicum chinense Jacq.","BR",2010
"18273","Capsicum chinense Jacq.","BR",2010
"18274","Capsicum chinense Jacq.","BR",2010
"18275","Capsicum chinense Jacq.","BR",2010
"18276","Capsicum chinense Jacq.","BR",2010
"18277","Capsicum chinense Jacq.","BR",2010
"18278","Capsicum baccatum L.","BR",2010
"18279","Capsicum chinense Jacq.","BR",2010
"18280","Capsicum chinense Jacq.","BR",2010
"18281","Capsicum chinense Jacq.","BR",2010
"18282","Capsicum chinense Jacq.","BR",2010
"18283","Capsicum chinense Jacq.","BR",2010
"18284","Capsicum chinense Jacq.","BR",2010
"18285","Capsicum chinense Jacq.","BR",2010
"18286","Capsicum chinense Jacq.","BR",2010
"18287","Capsicum chinense Jacq.","BR",2010
"18288","Capsicum chinense Jacq.","BR",2010
"18289","Capsicum chinense Jacq.","BR",2010
"18290","Capsicum chinense Jacq.","BR",2010
"18291","Capsicum chinense Jacq.","BR",2010
"18292","Capsicum chinense Jacq.","BR",2010
"18293","Capsicum chinense Jacq.","BR",2010
"18294","Capsicum chinense Jacq.","BR",2010
"18295","Capsicum chinense Jacq.","BR",2010
"18296","Capsicum chinense Jacq.","BR",2010
"18297","Capsicum chinense Jacq.","BR",2010
"18298","Capsicum chinense Jacq.","BR",2010
"18299","Capsicum chinense Jacq.","BR",2010
"18300","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"18301","Capsicum chinense Jacq.","BR",2010
"18302","Capsicum chinense Jacq.","BR",2010
"18303","Capsicum chinense Jacq.","BR",2010
"18304","Capsicum chinense Jacq.","BR",2010
"18305","Capsicum chinense Jacq.","BR",2010
"18306","Capsicum chinense Jacq.","BR",2010
"18307","Capsicum chinense Jacq.","BR",2010
"18308","Capsicum chinense Jacq.","BR",2010
"18309","Capsicum chinense Jacq.","BR",2010
"18310","Capsicum chinense Jacq.","BR",2010
"18311","Capsicum chinense Jacq.","BR",2010
"18312","Capsicum chinense Jacq.","BR",2010
"18313","Capsicum chinense Jacq.","BR",2010
"18314","Capsicum chinense Jacq.","BR",2010
"18315","Capsicum chinense Jacq.","BR",2010
"18316","Capsicum chinense Jacq.","BR",2010
"18317","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"18318","Capsicum chinense Jacq.","BR",2010
"18319","Capsicum chinense Jacq.","BR",2010
"18320","Capsicum chinense Jacq.","BR",2010
"18321","Capsicum chinense Jacq.","BR",2010
"18322","Capsicum chinense Jacq.","BR",2010
"18323","Capsicum chinense Jacq.","BR",2010
"18324","Capsicum chinense Jacq.","BR",2010
"18325","Capsicum annuum var. glabriusculum (Dunal) Heiser & Pickersgill","BR",2010
"18326","Capsicum chinense Jacq.","BR",2010
"18327","Capsicum chinense Jacq.","BR",2010
"18328","Capsicum chinense Jacq.","BR",2010
"18329","Capsicum chinense Jacq.","BR",2010
"18330","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"18331","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"18332","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"18333","Capsicum chinense Jacq.","BR",2010
"18334","Capsicum chinense Jacq.","BR",2010
"18335","Capsicum chinense Jacq.","BR",2010
"18336","Capsicum chinense Jacq.","BR",2010
"18337","Capsicum chinense Jacq.","BR",2010
"18338","Capsicum chinense Jacq.","BR",2010
"18339","Capsicum chinense Jacq.","BR",2010
"18340","Capsicum chinense Jacq.","BR",2010
"18341","Capsicum chinense Jacq.","BR",2010
"18342","Capsicum chinense Jacq.","BR",2010
"18343","Capsicum chinense Jacq.","BR",2010
"18344","Capsicum chinense Jacq.","BR",2010
"18345","Capsicum chinense Jacq.","BR",2010
"18346","Capsicum chinense Jacq.","BR",2010
"18347","Capsicum chinense Jacq.","BR",2010
"18348","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"18349","Capsicum chinense Jacq.","BR",2010
"18350","Capsicum chinense Jacq.","BR",2010
"18351","Capsicum chinense Jacq.","BR",2010
"18352","Capsicum chinense Jacq.","BR",2010
"18353","Capsicum chinense Jacq.","BR",2010
"18354","Capsicum chinense Jacq.","BR",2010
"18355","Capsicum chinense Jacq.","BR",2010
"18356","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"18357","Capsicum chinense Jacq.","BR",2010
"18358","Capsicum chinense Jacq.","BR",2010
"18359","Capsicum chinense Jacq.","BR",2010
"18360","Capsicum chinense Jacq.","BR",2010
"18361","Capsicum chinense Jacq.","BR",2010
"18362","Capsicum chinense Jacq.","BR",2010
"18363","Capsicum chinense Jacq.","BR",2010
"18364","Capsicum chinense Jacq.","BR",2010
"18365","Capsicum chinense Jacq.","BR",2010
"18366","Capsicum praetermissum Heiser & P.G.Sm.","BR",2010
"18367","Capsicum chinense Jacq.","BR",2010
"18368","Capsicum chinense Jacq.","BR",2010
"18369","Capsicum chinense Jacq.","BR",2010
"18370","Capsicum chinense Jacq.","BR",2010
"18371","Capsicum baccatum var. pendulum (Willd.) Eshbaugh","BR",2010
"18372","Capsicum chinense Jacq.","BR",2010
"18373","Capsicum L.","BR",2007
"18374","Capsicum annuum L.","BR",1994
"18375","Capsicum flexuosum Sendtn.","BR",2008
"18376","Capsicum microcarpnm","BR",1985
"18377","Capsicum villosum Sendtn.","BR",2005
"18378","Capsicum flexuosum Sendtn.","BR",2005
"18379","Capsicum villosum Sendtn.","BR",2005
"18380","Capsicum L.","BR",2010
"18381","Capsicum flexuosum Sendtn.","BR",2009
"18382","Capsicum baccatum L.","BR",2006
"18383","Capsicum L.","BR",1975
"18384","Capsicum annuum L.","BR",1968
"18385","Capsicum campylopodium Sendtn.","BR",1986
"18386","Capsicum baccatum L.","BR",2009
"18387","Capsicum L.","BR",2012
"18388","Capsicum baccatum L.","BR",2008
"18389","Capsicum L.","BR",2006
"18390","Capsicum flexuosum Sendtn.","BR",2005
"18391","Capsicum L.","BR",2005
"18392","Capsicum baccatum L.","BR",2002
"18393","Capsicum frutescens L.","BR",2003
"18394","Capsicum baccatum L.","BR",2003
"18395","Capsicum annuum L.","BR",2002
"18396","Capsicum chinense Jacq.","BR",2003
"18397","Capsicum chinense Jacq.","BR",2003
"18398","Capsicum baccatum L.","BR",2003
"18399","Capsicum baccatum L.","BR",2003
"18400","Capsicum baccatum L.","BR",2002
"18401","Capsicum chinense Jacq.","BR",2002
"18402","Capsicum baccatum L.","BR",2003
"18403","Capsicum chinense Jacq.","BR",2003
"18404","Capsicum frutescens L.","BR",2002
"18405","Capsicum baccatum L.","BR",2003
"18406","Capsicum baccatum L.","BR",2003
"18407","Capsicum frutescens L.","BR",2002
"18408","Capsicum baccatum L.","BR",2003
"18409","Capsicum frutescens L.","BR",2003
"18410","Capsicum flexuosum Sendtn.","BR",1999
"18411","Capsicum frutescens L.","BR",1999
"18412","Capsicum praetermissum Heiser & P.G.Sm.","BR",2000
"18413","Capsicum annuum L.","BR",1999
"18414","Capsicum baccatum L.","BR",1996
"18415","Capsicum mirabile Mart.","BR",1997
"18416","Capsicum schottianum Sendtn.","BR",1989
"18417","Capsicum baccatum L.","BR",1995
"18418","Capsicum L.","BR",1995
"18419","Capsicum baccatum L.","BR",1995
"18420","Capsicum recurvatum Witasek","BR",1995
"18421","Capsicum mirabile Mart.","BR",1978
"18422","Capsicum frutescens L.","BR",1986
"18423","Capsicum frutescens L.","BR",1979
"18424","Capsicum L.","BR",1976
"18425","Capsicum L.","BR",1972
"18426","Capsicum frutescens L.","BR",1970
"18427","Capsicum L.","BR",1961
"18428","Capsicum frutescens L.","BR",1960
"18429","Capsicum L.","BR",1940
"18430","Capsicum baccatum L.","BR",1941
"18431","Capsicum L.","BR",1940
"18432","Capsicum hunzikerianum Barboza & Bianch.","BR",1940
"18433","Capsicum flexuosum Sendtn.","BR",1940
"18434","Capsicum hunzikerianum Barboza & Bianch.","BR",1940
"18435","Capsicum hunzikerianum Barboza & Bianch.","BR",1940
"18436","Capsicum schottianum Sendtn.","BR",1940
"18437","Capsicum villosum Sendtn.","BR",1940
"18438","Capsicum flexuosum Sendtn.","BR",1940
"18439","Capsicum schottianum Sendtn.","BR",1940
"18440","Capsicum flexuosum Sendtn.","BR",1938
"18441","Capsicum flexuosum Sendtn.","BR",1938
"18442","Capsicum flexuosum Sendtn.","BR",1938
"18443","Capsicum flexuosum Sendtn.","BR",1939
"18444","Capsicum schottianum Sendtn.","BR",2011
"18445","Capsicum mirabile Mart.","BR",1988
